County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_mean_7d,Retail_rolling_std_7d,Retail,Wholesale
0,2024-07-03,2024,-2.4492935982947064e-16,1.0,53.33,60.0,39.41285714285714,1.457586067051072,49.285714285714285,1.8898223650462842,50.0,41.11
0,2024-08-08,2024,-2.4492935982947064e-16,1.0,40.0,50.0,40.047142857142866,2.410343781053089,49.285714285714285,1.8898223650462842,50.0,44.44
0,2024-08-14,2024,-2.4492935982947064e-16,1.0,40.0,50.0,39.88857142857143,2.450145768259201,49.285714285714285,1.8898223650462842,50.0,38.89
0,2024-08-21,2024,-2.4492935982947064e-16,1.0,40.0,50.0,39.730000000000004,2.47749873864836,49.285714285714285,1.8898223650462842,50.0,38.89
0,2023-08-09,2023,-0.8660254037844385,-0.5000000000000004,35.0,40.0,55.0,7.0710678118654755,65.0,3.5355339059327378,65.0,55.0
0,2021-09-03,2021,0.0,1.0,35.0,40.0,35.0,7.0710678118654755,40.0,3.5355339059327378,40.0,35.0
0,2021-09-10,2021,0.0,1.0,35.0,40.0,30.0,7.0710678118654755,37.5,3.5355339059327378,35.0,25.0
0,2021-09-14,2021,0.0,1.0,35.0,40.0,30.0,5.0,38.333333333333336,2.886751345948128,40.0,30.0
0,2021-09-17,2021,0.0,1.0,35.0,40.0,30.0,4.08248290463863,38.75,2.4999999999999996,40.0,30.0
0,2021-09-21,2021,0.0,1.0,35.0,40.0,30.0,3.5355339059327378,39.0,2.2360679774997894,40.0,30.0
0,2021-09-24,2021,0.0,1.0,35.0,40.0,30.0,3.1622776601683795,39.166666666666664,2.0412414523193148,40.0,30.0
0,2021-09-28,2021,0.0,1.0,35.0,40.0,30.0,2.886751345948129,39.285714285714285,1.889822365046136,40.0,30.0
0,2021-10-01,2021,0.0,1.0,35.0,40.0,29.285714285714285,1.889822365046136,39.285714285714285,1.889822365046136,40.0,30.0
0,2021-10-05,2021,0.0,1.0,25.0,35.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2021-10-08,2021,0.0,1.0,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2021-10-12,2021,0.0,1.0,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2021-11-16,2021,0.0,1.0,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2021-11-23,2021,0.0,1.0,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2021-12-14,2021,0.0,1.0,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2022-01-25,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2022-03-22,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,30.0,0.0,40.0,0.0,40.0,30.0
0,2022-06-24,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,34.60285714285714,12.1780153203573,43.81,10.08031249515609,66.67,62.22
0,2022-07-01,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,43.174285714285716,23.885824845950548,59.52428571428572,41.115497425805614,150.0,90.0
0,2022-08-30,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,46.825714285714284,23.486554208129988,62.540000000000006,40.20895381213824,61.11,55.56
0,2022-10-21,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,51.11142857142857,22.625925711133103,68.25428571428571,39.30391916723779,80.0,60.0
0,2022-12-06,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,56.825714285714284,21.424710699830424,73.96857142857142,37.371723012892794,80.0,70.0
