Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Retail_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_std_7d,County_2,Date,County,Wholesale,Retail,Wholesale_avg,Retail_avg
2021,0.0,1.0,27.78,40.0,27.78,40.0,1.5697770542341347,0.0,0,2021-05-24,Kisumu,27.78,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,28.89,40.0,1.5697770542341347,0.0,0,2021-05-24,Kisumu,30.0,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,30.37,40.0,2.7934387410501755,0.0,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.78,42.5,37.78,42.5,0.0,3.5355339059327378,0,2021-05-24,Kisumu,37.78,42.5,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.78,42.5,37.78,40.0,0.0,3.5355339059327378,0,2021-05-24,Kisumu,37.78,37.5,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.78,42.5,36.85333333333333,40.0,1.6050337483471593,2.5,0,2021-05-24,Kisumu,35.0,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,27.78,40.0,3.9315137033972056,7.0710678118654755,0,2021-05-24,Kisumu,27.78,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,24.44,35.0,6.286179284748407,3.5355339059327378,0,2021-05-24,Kisumu,24.44,35.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,28.884999999999998,37.5,6.286179284748407,3.5355339059327378,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,27.776666666666667,41.666666666666664,4.841821282671772,7.637626158259734,0,2021-05-24,Kisumu,25.56,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,26.9425,43.75,4.290939096903301,7.500000000000002,0,2021-05-24,Kisumu,24.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,26.665999999999997,43.0,3.767144807410513,6.70820393249937,0,2021-05-24,Kisumu,25.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,25.924999999999997,41.666666666666664,3.8272170045608855,6.831300510639733,0,2021-05-24,Kisumu,22.22,35.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,25.395714285714284,39.36571428571428,3.7639511914248533,8.714904583801356,0,2021-05-24,Kisumu,22.22,25.56,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,35.0,25.87285714285714,39.36571428571428,3.833661062595015,8.714904583801356,0,2021-05-24,Kisumu,27.78,35.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,24.60285714285714,39.36571428571428,1.972119961578695,8.714904583801356,0,2021-05-24,Kisumu,24.44,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,25.56,50.0,24.602857142857143,38.651428571428575,1.972119961578695,7.8611183016401,0,2021-05-24,Kisumu,25.56,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,24.44,50.0,24.28571428571428,38.651428571428575,2.171135318543868,7.8611183016401,0,2021-05-24,Kisumu,22.22,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,27.78,40.0,3.924442635585337,0.0,0,2021-05-24,Kisumu,27.78,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,30.555,40.0,3.924442635585337,0.0,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,31.48,40.0,3.204293994002421,0.0,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,31.9425,40.0,2.774999999999998,0.0,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,32.22,40.0,2.482035455024765,0.0,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,32.405,39.166666666666664,2.2657780120744384,2.0412414523193143,0,2021-05-24,Kisumu,33.33,35.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,32.537142857142854,39.285714285714285,2.0977028252012095,1.8898223650461357,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,33.33,39.285714285714285,0.0,1.8898223650461357,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,33.33,39.285714285714285,0.0,1.8898223650461357,0,2021-05-24,Kisumu,33.33,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,33.33,40.0,0.0,2.886751345948129,0,2021-05-24,Kisumu,33.33,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,33.33,40.714285714285715,0.0,3.450327796711771,0,2021-05-24,Kisumu,33.33,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,33.64857142857143,40.714285714285715,0.8428607748105674,3.450327796711771,0,2021-05-24,Kisumu,35.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,35.0,31.11,35.0,1.5697770542341347,1.7677669529663689,0,2021-05-24,Kisumu,31.11,35.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,35.0,30.0,33.75,1.5697770542341347,1.7677669529663689,0,2021-05-24,Kisumu,28.89,32.5,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,35.0,31.11,35.0,2.219999999999999,2.5,0,2021-05-24,Kisumu,33.33,37.5,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,44.44,50.0,6.279108216936539,7.0710678118654755,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.0,45.0,6.279108216936539,7.0710678118654755,0,2021-05-24,Kisumu,35.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.0,45.0,4.439999999999998,5.0,0,2021-05-24,Kisumu,40.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,41.11,46.25,4.250976358438139,4.7871355387816905,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.0,45.0,4.439999999999998,5.0,0,2021-05-24,Kisumu,35.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.74,45.833333333333336,4.365372836310774,4.915960401250875,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.0,45.0,4.439999999999998,5.0,0,2021-05-24,Kisumu,35.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,39.36571428571428,44.285714285714285,3.9948252241404196,4.4986770542121866,0,2021-05-24,Kisumu,40.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,35.56,40.0,40.0,45.0,3.625244819319102,4.08248290463863,0,2021-05-24,Kisumu,40.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,40.0,45.0,39.36571428571428,44.285714285714285,3.9948252241404196,4.4986770542121866,0,2021-05-24,Kisumu,35.56,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,44.44,50.0,0.0,0.0,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,44.44,50.0,0.0,0.0,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,40.736666666666665,45.833333333333336,6.414361490696741,7.216878364870324,0,2021-05-24,Kisumu,33.33,37.5,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,41.662499999999994,46.875,5.555,6.250000000000001,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,42.217999999999996,47.5,4.968543046004533,5.5901699437494745,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,44.44,50.0,42.58833333333333,47.916666666666664,4.535638507053518,5.103103630798288,0,2021-05-24,Kisumu,44.44,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,31.11,40.0,4.518412331782039,3.5355339059327378,0,2021-05-24,Kisumu,31.11,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,34.305,42.5,4.518412331782039,3.5355339059327378,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,35.37,43.333333333333336,3.6892682201217095,2.886751345948128,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,36.2775,43.75,3.5168202968022135,2.4999999999999996,0,2021-05-24,Kisumu,39.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,35.244,43.0,3.82317015054261,2.73861278752583,0,2021-05-24,Kisumu,31.11,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,34.555,42.5,3.81334892187956,2.73861278752583,0,2021-05-24,Kisumu,31.11,40.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,31.11,40.0,34.97571428571428,42.857142857142854,3.6547268805518938,2.6726124191242437,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,37.5,45.0,1.7677669529663689,0.0,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,38.75,45.0,1.7677669529663689,0.0,0,2021-05-24,Kisumu,40.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,38.333333333333336,45.0,1.443375672974065,0.0,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,38.125,45.0,1.2500000000000007,0.0,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,38.5,45.0,1.3693063937629157,0.0,0,2021-05-24,Kisumu,40.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,37.083333333333336,45.833333333333336,3.679900360969937,2.0412414523193143,0,2021-05-24,Kisumu,30.0,50.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,37.142857142857146,45.714285714285715,3.3629635456727467,1.8898223650461357,0,2021-05-24,Kisumu,37.5,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,37.5,45.0,36.07142857142857,45.714285714285715,4.295623464921124,1.8898223650461357,0,2021-05-24,Kisumu,30.0,45.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,33.33,40.0,90.664,100.0,3.1395541084682694,0.0,0,2021-05-24,Kisumu,90.664,100.0,34.98113846153846,43.277846153846156
2021,0.0,1.0,27.78,40.0,32.7775,41.25,5.327891233874804,2.5,0,2021-11-30,Kisumu,40.0,45.0,41.666666666666664,48.333333333333336
2021,0.0,1.0,37.5,40.0,38.214285714285715,42.5,2.3779743280283525,2.499999999999998,0,2021-11-30,Kisumu,40.0,45.0,41.666666666666664,48.333333333333336
2021,0.0,1.0,25.56,50.0,37.142857142857146,51.42857142857143,8.597328488714224,2.4397501823712853,0,2021-11-30,Kisumu,45.0,55.0,41.666666666666664,48.333333333333336
2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,35.222,43.0,7.153161538788284,4.47213595499958,0,2022-03-01,Kisumu,45.0,50.0,45.0,51.666666666666664
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,49.285714285714285,54.285714285714285,1.889822365046114,1.8898223650461339,0,2022-03-01,Kisumu,50.0,55.0,45.0,51.666666666666664
2022,0.8660254037844387,-0.4999999999999998,45.0,55.0,40.714285714285715,50.0,1.889822365046159,0.0,0,2022-03-01,Kisumu,40.0,50.0,45.0,51.666666666666664
2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,36.85166666666667,44.166666666666664,7.541157515041483,4.915960401250875,0,2022-03-08,Kisumu,45.0,50.0,45.0,50.0
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,48.57142857142857,53.57142857142857,2.4397501823713172,2.439750182371333,0,2022-03-08,Kisumu,45.0,50.0,45.0,50.0
2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,38.01571428571429,45.0,7.541613127934139,5.0,0,2022-03-15,Kisumu,45.0,50.0,45.0,50.0
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,47.857142857142854,52.857142857142854,2.672612419124232,2.6726124191242464,0,2022-03-15,Kisumu,45.0,50.0,45.0,50.0
2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,41.19,47.142857142857146,7.183037890289406,5.669467095138408,0,2022-03-29,Kisumu,50.0,55.0,50.0,55.0
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,47.142857142857146,52.142857142857146,2.6726124191242357,2.67261241912425,0,2022-03-29,Kisumu,50.0,55.0,50.0,55.0
2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,44.76142857142857,50.0,6.901575734500603,6.454972243679027,0,2022-04-11,Kisumu,55.0,60.0,57.5,62.5
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,49.285714285714285,54.285714285714285,5.345224838248478,5.345224838248485,0,2022-04-11,Kisumu,60.0,65.0,57.5,62.5
2022,0.8660254037844387,-0.4999999999999998,33.33,40.0,49.285714285714285,54.285714285714285,8.380817098475248,8.380817098475257,0,2022-05-04,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,52.857142857142854,57.857142857142854,7.559289460184529,7.559289460184535,0,2022-05-04,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,52.857142857142854,57.857142857142854,9.063269671749646,9.063269671749659,0,2022-05-10,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,55.714285714285715,60.714285714285715,7.867957924694413,7.867957924694418,0,2022-05-10,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,55.714285714285715,60.714285714285715,9.32227235735803,9.322272357358045,0,2022-05-23,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,58.57142857142857,63.57142857142857,6.900655593423518,6.900655593423523,0,2022-05-23,Kisumu,65.0,70.0,65.0,70.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,62.142857142857146,67.14285714285714,14.67910727790318,14.679107277903194,0,2022-06-21,Kisumu,90.0,95.0,90.0,95.0
2022,0.8660254037844387,-0.4999999999999998,60.0,65.0,70.71428571428571,75.71428571428571,11.700630833624377,11.700630833624391,0,2022-06-21,Kisumu,90.0,95.0,90.0,95.0
2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,69.28571428571429,74.28571428571429,16.938263249364187,16.9382632493642,0,2022-07-05,Kisumu,95.0,100.0,95.0,100.0
2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,79.28571428571429,84.28571428571429,11.700630833624377,11.700630833624391,0,2022-07-05,Kisumu,95.0,100.0,95.0,100.0
2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,73.57142857142857,78.57142857142857,14.920423841803126,14.920423841803142,0,2022-07-20,Kisumu,80.0,85.0,82.5,87.5
2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,84.28571428571429,90.0,6.725927091345459,6.454972243679013,0,2022-07-20,Kisumu,85.0,90.0,82.5,87.5
2022,0.8660254037844387,-0.4999999999999998,55.0,60.0,77.14285714285714,82.14285714285714,12.535663410560158,12.535663410560176,0,2022-07-26,Kisumu,80.0,85.0,77.5,85.0
2022,0.8660254037844387,-0.4999999999999998,75.0,80.0,84.28571428571429,90.71428571428571,6.725927091345459,5.345224838248468,0,2022-07-26,Kisumu,75.0,85.0,77.5,85.0
2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,78.57142857142857,84.28571428571429,11.443442705426568,11.33893419027682,0,2022-09-26,Kisumu,75.0,85.0,75.0,85.0
2022,0.8660254037844387,-0.4999999999999998,95.0,100.0,75.71428571428571,83.57142857142857,6.074928962939531,5.563486402641876,0,2022-09-26,Kisumu,75.0,85.0,75.0,85.0
2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,80.71428571428571,86.42857142857143,9.759000729485312,9.449111825230686,0,2022-11-22,Kisumu,80.0,85.0,76.66666666666667,85.0
2022,0.8660254037844387,-0.4999999999999998,75.0,85.0,77.14285714285714,83.57142857142857,6.986381310057691,5.563486402641876,0,2022-11-22,Kisumu,80.0,85.0,76.66666666666667,85.0
2022,0.8660254037844387,-0.4999999999999998,50.0,60.0,62.857142857142854,77.85714285714286,9.063269671749687,13.801311186847057,0,2022-11-22,Kisumu,70.0,85.0,76.66666666666667,85.0
2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,82.85714285714286,88.57142857142857,6.986381310057692,6.2678317052800985,0,2022-12-08,Kisumu,80.0,85.0,77.03666666666668,83.64999999999999
2022,0.8660254037844387,-0.4999999999999998,75.0,80.0,79.28571428571429,85.71428571428571,7.319250547113968,5.345224838248484,0,2022-12-08,Kisumu,80.0,85.0,77.03666666666668,83.64999999999999
2022,0.8660254037844387,-0.4999999999999998,60.0,68.18,67.61857142857143,69.55428571428571,5.267227064820661,6.520671890592256,0,2022-12-08,Kisumu,71.11,80.95,77.03666666666668,83.64999999999999
2022,0.8660254037844387,-0.4999999999999998,90.0,95.0,81.42857142857143,87.14285714285714,6.267831705280055,5.669467095138421,0,2022-12-20,Kisumu,80.0,85.0,80.0,85.0
2022,0.8660254037844387,-0.4999999999999998,75.0,85.0,82.14285714285714,87.14285714285714,2.672612419124137,2.6726124191242127,0,2022-12-20,Kisumu,80.0,85.0,80.0,85.0
2022,0.8660254037844387,-0.4999999999999998,95.0,100.0,80.0,85.71428571428571,2.886751345948053,1.8898223650461714,0,2022-12-29,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,80.0,85.71428571428571,2.886751345948053,1.8898223650461714,0,2023-01-03,Kisumu,80.0,85.0,80.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,81.42857142857143,86.42857142857143,2.439750182371221,2.4397501823713124,0,2023-01-03,Kisumu,80.0,85.0,80.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,80.0,85.71428571428571,2.886751345948053,1.8898223650461714,0,2023-01-09,Kisumu,80.0,85.0,80.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,80.71428571428571,85.71428571428571,1.889822365046,1.8898223650461294,0,2023-01-09,Kisumu,80.0,85.0,80.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,75.0,85.0,80.71428571428571,85.71428571428571,1.8898223650460273,1.8898223650461714,0,2023-01-24,Kisumu,80.0,85.0,75.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,65.0,85.0,74.28571428571429,86.42857142857143,4.498677054212289,2.439750182371174,0,2023-01-24,Kisumu,70.0,85.0,75.0,85.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,81.42857142857143,86.42857142857143,2.4397501823712537,2.4397501823713608,0,2023-03-09,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,81.42857142857143,86.42857142857143,2.439750182371221,2.4397501823713084,0,2023-03-09,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,82.14285714285714,87.14285714285714,2.672612419124174,2.6726124191242677,0,2023-03-14,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,82.14285714285714,87.14285714285714,2.672612419124137,2.672612419124201,0,2023-03-14,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,82.85714285714286,87.85714285714286,2.672612419124174,2.6726124191242637,0,2023-03-23,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,82.85714285714286,87.85714285714286,2.672612419124174,2.6726124191242637,0,2023-04-26,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,85.0,90.0,2.8867513459480127,2.886751345948012,0,2023-04-26,Kisumu,85.0,90.0,85.0,90.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,83.57142857142857,88.57142857142857,2.4397501823712537,2.4397501823713474,0,2023-05-18,Kisumu,85.0,90.0,81.25,88.9275
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,85.71428571428571,90.71428571428571,1.8898223650459454,1.889822365045932,0,2023-05-18,Kisumu,85.0,90.0,81.25,88.9275
2023,-0.8660254037844385,-0.5000000000000004,80.0,90.0,81.07142857142857,90.0,1.9669894811738935,0.0,0,2023-05-18,Kisumu,80.0,90.0,81.25,88.9275
2023,-0.8660254037844385,-0.5000000000000004,68.89,76.19,72.61714285714287,86.7,1.0507412349647294,5.129818060451095,0,2023-05-18,Kisumu,75.0,85.71,81.25,88.9275
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,85.71428571428571,90.71428571428571,4.498677054212134,4.49867705421218,0,2023-05-26,Kisumu,95.0,100.0,95.0,100.0
2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,87.85714285714286,92.85714285714286,4.879500364742608,4.8795003647426505,0,2023-05-26,Kisumu,95.0,100.0,95.0,100.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,89.28571428571429,94.28571428571429,5.345224838248428,5.345224838248467,0,2023-06-27,Kisumu,95.0,100.0,91.11,100.0
2023,-0.8660254037844385,-0.5000000000000004,90.0,95.0,87.85714285714286,92.85714285714286,4.879500364742572,4.87950036474256,0,2023-06-27,Kisumu,95.0,100.0,91.11,100.0
2023,-0.8660254037844385,-0.5000000000000004,72.22,90.0,76.58571428571429,93.02714285714285,4.772022133026306,5.4694506557959945,0,2023-06-27,Kisumu,83.33,100.0,91.11,100.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,87.14285714285714,92.14285714285714,9.06326967174963,9.063269671749653,0,2023-08-01,Kisumu,70.0,75.0,70.0,78.33333333333333
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,87.14285714285714,92.14285714285714,9.063269671749612,9.063269671749605,0,2023-08-01,Kisumu,70.0,75.0,70.0,78.33333333333333
2023,-0.8660254037844385,-0.5000000000000004,80.0,90.0,81.42857142857143,92.14285714285714,9.449111825230736,8.591246929842194,0,2023-08-01,Kisumu,70.0,85.0,70.0,78.33333333333333
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,85.0,90.0,11.180339887498931,11.18033988749895,0,2023-08-16,Kisumu,70.0,75.0,70.0,75.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,82.85714285714286,87.85714285714286,12.535663410560161,12.535663410560154,0,2023-08-16,Kisumu,70.0,75.0,70.0,75.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,82.14285714285714,87.14285714285714,13.496031162636552,13.496031162636568,0,2023-08-29,Kisumu,65.0,70.0,65.0,70.0
2023,-0.8660254037844385,-0.5000000000000004,95.0,100.0,76.42857142857143,81.42857142857143,12.81739888923313,12.817398889233127,0,2023-08-29,Kisumu,65.0,70.0,65.0,70.0
2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,78.57142857142857,83.57142857142857,15.735915849388864,15.735915849388876,0,2023-12-20,Kisumu,60.0,65.0,60.0,65.0
2023,-0.8660254037844385,-0.5000000000000004,65.0,70.0,65.0,70.0,4.082482904638877,4.082482904638863,0,2023-12-20,Kisumu,60.0,65.0,60.0,65.0
2024,-2.4492935982947064e-16,1.0,95.0,100.0,71.42857142857143,76.42857142857143,18.192096661802935,18.192096661802942,0,2024-03-17,Kisumu,45.0,50.0,45.0,50.0
2024,-2.4492935982947064e-16,1.0,65.0,70.0,53.57142857142857,58.57142857142857,8.017837257372964,8.017837257372948,0,2024-03-17,Kisumu,45.0,50.0,45.0,50.0
2024,-2.4492935982947064e-16,1.0,95.0,100.0,63.57142857142857,69.28571428571429,18.192096661802946,17.18249385968453,0,2024-07-02,Kisumu,40.0,50.0,40.0,50.0
2021,0.0,1.0,37.78,42.5,38.335,41.25,3.2401800361502553,3.227486121839514,0,2021-06-08,Kisumu,42.78,45.0,42.78,45.0
2021,0.0,1.0,37.78,42.5,38.224000000000004,41.0,2.8170339011094634,2.850438562747845,0,2021-06-22,Kisumu,37.78,40.0,37.78,40.0
2021,0.0,1.0,37.78,42.5,38.15,40.833333333333336,2.5261433055153466,2.581988897471611,0,2021-06-29,Kisumu,37.78,40.0,32.225,40.0
2021,0.0,1.0,25.56,40.0,24.444285714285716,38.651428571428575,2.3154542905072826,7.8611183016401,0,2021-06-29,Kisumu,26.67,40.0,32.225,40.0
2021,0.0,1.0,37.78,42.5,38.097142857142856,40.714285714285715,2.3102793069649565,2.3779743280283547,0,2021-07-06,Kisumu,37.78,40.0,37.78,40.0
2021,0.0,1.0,37.78,42.5,38.41428571428571,41.07142857142857,2.409722370888793,2.8347335475692033,0,2021-07-13,Kisumu,40.0,45.0,40.0,45.0
2021,0.0,1.0,37.78,37.5,38.73142857142857,42.142857142857146,2.4579356417627407,2.672612419124241,0,2021-07-27,Kisumu,40.0,45.0,32.78,47.5
2021,0.0,1.0,22.22,25.56,25.557142857142857,44.285714285714285,1.816706858445745,6.074928962939551,0,2021-07-27,Kisumu,25.56,50.0,32.78,47.5
2021,0.0,1.0,35.0,40.0,39.44571428571429,42.857142857142854,1.8422346678500445,2.672612419124241,0,2021-08-03,Kisumu,40.0,45.0,36.222,45.5
2021,0.0,1.0,27.78,35.0,25.240000000000002,46.42857142857143,1.5360881051120303,4.755948656056694,0,2021-08-03,Kisumu,25.56,50.0,36.222,45.5
2021,0.0,1.0,33.33,37.5,33.65,36.07142857142857,4.337875824256228,1.3363062095621245,0,2021-08-03,Kisumu,31.11,37.5,36.222,45.5
2021,0.0,1.0,40.0,45.0,40.0,45.0,0.0,0.0,0,2021-08-03,Kisumu,40.0,45.0,36.222,45.5
2021,0.0,1.0,44.44,50.0,38.72571428571428,50.0,15.118578920369089,0.0,0,2021-08-03,Kisumu,44.44,50.0,36.222,45.5
2021,0.0,1.0,42.78,45.0,39.048571428571435,42.857142857142854,1.1866399140911612,2.672612419124241,0,2021-08-17,Kisumu,40.0,45.0,40.0,45.0
2021,0.0,1.0,37.78,40.0,39.048571428571435,42.857142857142854,1.1866399140911612,2.672612419124241,0,2021-08-24,Kisumu,37.78,40.0,31.11,45.0
2021,0.0,1.0,24.44,40.0,25.240000000000002,47.857142857142854,1.5360881051120303,3.9339789623471937,0,2021-08-24,Kisumu,24.44,50.0,31.11,45.0
2021,0.0,1.0,37.78,40.0,39.36571428571428,43.57142857142857,1.0832490809728692,2.4397501823713315,0,2021-09-07,Kisumu,40.0,45.0,40.0,45.0
2021,0.0,1.0,37.78,40.0,38.61142857142857,42.857142857142854,2.819027187828148,3.933978962347214,0,2021-09-14,Kisumu,32.5,35.0,32.5,35.0
2021,0.0,1.0,40.0,45.0,37.54,41.785714285714285,3.537117470483555,4.260840516231731,0,2021-09-22,Kisumu,32.5,37.5,32.5,37.5
2021,0.0,1.0,40.0,45.0,37.18285714285714,41.07142857142857,3.369578184707564,4.045867968563433,0,2021-10-05,Kisumu,37.5,40.0,37.5,40.0
